Gene ID	WKY.adrenals_replicate.2	SHR.adrenals_replicate.1	SHR.adrenals_replicate.2	SHR.adrenals_replicate.3	WKY.adrenals_replicate.1	WKY.adrenals_replicate.3
ENSRNOG00000016846	10.60143431	10.35590697	10.60663487	10.55254794	10.48193704	10.46316011
ENSRNOG00000016857	9.201608983	9.433160862	9.357335486	9.424710789	9.305520225	9.245466147
ENSRNOG00000016866	10.4760403	10.39388931	10.38834337	10.46838172	10.33998822	10.25207012
ENSRNOG00000016871	6.845371672	6.926454604	6.84613517	7.007877405	6.73482495	6.894370036
ENSRNOG00000016885	10.31851569	10.40025983	10.15209022	10.14750817	10.30676326	10.52987988
ENSRNOG00000016889	8.086004938	8.269663379	8.242786558	8.188228876	8.277026321	8.061351723
ENSRNOG00000016892	11.73437183	11.7277516	11.84455978	11.77432621	11.74995912	11.77030601
ENSRNOG00000016902	8.352781465	8.521546756	8.567291024	8.519538456	8.357418767	8.438877984
ENSRNOG00000016907	10.14411228	10.04214425	10.13425536	10.28786185	10.1822249	10.3507272
ENSRNOG00000016917	9.796082727	9.900398826	9.94400619	10.013059	9.934631077	9.912038901
ENSRNOG00000016919	9.213213555	8.873769164	8.942801454	8.958029746	9.386648962	9.251378201
ENSRNOG00000016924	12.59365008	12.47740881	12.59036919	12.55465263	12.7831369	12.44543607
ENSRNOG00000016933	6.981980999	6.852578929	7.030390289	6.90041456	6.84558193	6.838777735
ENSRNOG00000016945	9.245416171	9.306014211	9.356530191	9.428921972	9.556875279	9.409738798
ENSRNOG00000016952	13.48779134	13.39266085	13.49752582	13.4646123	13.74359681	13.41740742
ENSRNOG00000016957	14.22129638	14.22751355	14.22946777	14.30216074	14.42314214	14.16790416
ENSRNOG00000016962	10.10600475	10.16358086	10.17680309	10.23181009	10.14061534	10.13215196
ENSRNOG00000016963	8.017812914	8.539106338	8.392244668	8.303662487	8.540080904	8.657979198
ENSRNOG00000016967	10.4728988	10.49148619	10.36467665	10.38447873	10.4032144	10.52305
ENSRNOG00000016968	8.828088857	8.912743155	9.082317768	8.850121068	8.866189794	8.903827873
ENSRNOG00000016976	9.865991988	9.79931184	9.812634619	9.786153844	9.909510279	9.613524339
ENSRNOG00000016977	10.53320004	10.73365815	10.6341585	10.56782539	10.53145827	10.57656433
ENSRNOG00000016983	7.509879224	7.54142965	7.240271647	7.980617773	7.523771139	7.262292764
ENSRNOG00000016984	10.83546743	11.0028308	10.80550261	10.82215219	10.88127896	10.76691646
ENSRNOG00000016998	9.715443828	10.00756665	9.925081345	9.998780599	9.801900115	9.816209039
ENSRNOG00000016999	7.920664303	8.148813203	8.233277345	8.216574195	8.041149573	7.992522472
ENSRNOG00000017002	10.04988819	10.08427376	10.07795229	10.06972443	9.997305761	10.12798469
ENSRNOG00000017020	8.918852396	8.892535876	8.873587381	9.046190281	8.992588162	9.027908301
ENSRNOG00000017027	10.11155626	10.10952109	10.12346171	10.20301972	9.979740391	10.08656485
ENSRNOG00000017032	12.80296578	12.70761474	12.66635215	12.77327981	12.90722479	12.75041792
ENSRNOG00000017048	6.543346528	6.51663406	6.57335743	6.745310105	6.44134408	6.509469596
ENSRNOG00000017060	7.768598407	7.785066674	7.722831891	7.729437362	7.581630212	7.711888555
ENSRNOG00000017065	10.45439125	10.39512116	10.37703726	10.59098931	10.81642215	10.50209808
ENSRNOG00000017074	9.672891866	9.590504158	9.7049818	9.694902697	9.45470248	9.496700627
ENSRNOG00000017084	12.1904792	12.38285626	12.76782736	12.74437053	12.31515061	11.93646052
ENSRNOG00000017089	7.875688338	7.925077835	7.96204086	7.864344961	8.072272948	8.137935538
ENSRNOG00000017105	12.14905215	11.88699918	12.07434005	11.96969723	11.77400773	11.68029163
ENSRNOG00000017106	11.26756853	11.3188539	11.39042238	11.52214617	11.26134519	11.23195038
ENSRNOG00000017108	11.17703153	11.12179176	11.04756419	11.10318101	11.1222827	11.15532338
ENSRNOG00000017114	9.382744167	9.126981845	9.24160241	9.079748629	9.397407775	9.319651441
ENSRNOG00000017123	13.47303515	12.99616382	13.45337315	13.36116791	13.78650033	13.42369184
ENSRNOG00000017130	10.96089595	10.80136489	10.67501545	10.86829652	10.8583072	10.90936012
ENSRNOG00000017136	10.55877474	10.58349555	10.70243019	10.5407614	10.69999272	10.77150162
ENSRNOG00000017163	11.67339188	12.62172906	12.89059391	12.524277	11.75262078	11.64634345
ENSRNOG00000017170	9.186075969	9.650912836	9.462384186	9.066396552	9.652499368	9.582948977
ENSRNOG00000017185	9.607471807	9.550102856	9.563090997	9.6647058	9.493437873	9.813744387
ENSRNOG00000017188	11.59035705	12.559628	12.22120175	12.49017895	12.44913718	12.43015847
ENSRNOG00000017197	9.803601373	9.922854985	9.661921736	9.687234456	9.775979741	10.10082462
ENSRNOG00000017206	10.47002966	10.31173755	10.27690603	10.43438864	10.43436185	10.41999111
ENSRNOG00000017208	11.00581224	10.98795634	11.09748604	10.99802621	11.05268256	11.16684469
ENSRNOG00000017223	8.564937241	8.736665539	8.555756761	8.397332051	8.68518536	8.448417235
ENSRNOG00000017225	11.74758186	11.80033762	11.7025443	11.48613242	11.87845123	11.80367507
ENSRNOG00000017226	11.14527809	11.16023719	10.94810534	11.02553795	11.27478902	11.17508735
ENSRNOG00000017237	8.613650556	8.655664102	8.647107526	8.614978293	8.573084542	8.522951792
ENSRNOG00000017250	12.00843459	11.62944456	11.74367588	12.35896453	12.26165023	12.1505258
ENSRNOG00000017277	8.790769545	8.491225844	8.458007167	8.660473435	8.634049906	8.674448696
ENSRNOG00000017283	8.78018147	9.059286439	8.896399044	8.83212801	8.779794098	8.781496398
ENSRNOG00000017286	11.98883789	11.98598642	11.73556812	11.69584992	11.80578414	12.30900657
ENSRNOG00000017291	10.38264435	10.5099195	10.45538789	10.65022375	10.48086147	10.32919507
ENSRNOG00000017299	10.06006166	9.994300413	10.05237088	9.791083321	10.09567541	10.14961075
ENSRNOG00000017302	10.64943456	10.65181825	10.63013486	10.64761186	10.43688835	10.65844717
ENSRNOG00000017325	10.13931777	10.33067452	10.13216319	10.08337586	10.15087142	10.39532876
ENSRNOG00000017328	8.947184803	9.044198027	9.1044901	9.109105736	9.033826648	8.801079868
ENSRNOG00000017332	10.66650633	10.57010033	10.66427976	10.5408503	10.70795699	10.61946132
ENSRNOG00000017333	9.28062094	9.168585415	9.345692222	9.330786766	9.173726437	9.229780841
ENSRNOG00000017348	7.517430887	7.422682231	7.394663448	7.356812949	7.162407453	7.40171966
ENSRNOG00000017372	11.4515386	11.73005647	11.45952325	11.44728019	11.68255358	11.41547215
ENSRNOG00000017374	10.97183974	11.11790803	11.02772247	10.97468059	10.90274086	10.85294257
ENSRNOG00000017381	8.569538097	8.713954197	8.667353072	8.633725901	8.75572402	8.874360715
ENSRNOG00000017383	10.53160431	10.3939895	10.45119562	10.50574527	10.5889714	10.57602884
ENSRNOG00000017392	9.607063157	9.697182413	9.851893025	9.817383686	9.562461913	9.487169837
ENSRNOG00000017404	7.241437135	7.717143237	7.634766522	7.407316999	7.374568678	7.255823621
ENSRNOG00000017414	10.35396239	10.68679429	10.65003162	10.43157533	10.24692779	10.25730487
ENSRNOG00000017417	12.94614631	12.71167115	12.88307954	12.81619169	13.11769853	12.8772847
ENSRNOG00000017420	10.26662276	10.22991986	10.44201193	10.25053381	10.14907905	10.02644257
ENSRNOG00000017424	9.515121861	9.682876986	9.774700449	9.699012825	9.511803181	9.635151603
ENSRNOG00000017428	10.07259365	10.10423414	10.13233749	10.07968618	10.17577832	10.20936381
ENSRNOG00000017429	10.08962258	9.807328574	9.85308246	9.889794654	9.973867035	9.868797202
ENSRNOG00000017434	10.81565065	11.03799235	10.87425849	10.87753451	10.88083125	11.10819612
ENSRNOG00000017438	9.210806768	9.223282073	9.248549341	9.137767585	9.386085292	9.296988125
ENSRNOG00000017441	12.80922146	12.55087087	12.5789595	12.61219348	12.63582788	12.44915668
ENSRNOG00000017445	10.788541	10.88895852	10.85887927	10.76704707	10.8923706	10.78989144
ENSRNOG00000017446	12.82882917	12.68591247	12.62711383	12.69721227	12.93721428	12.76090812
ENSRNOG00000017453	7.834322161	7.088641566	7.739840366	7.662861133	7.807483546	7.556216778
ENSRNOG00000017460	10.96522672	11.16079621	10.93780808	10.90276434	11.16449405	10.99422229
ENSRNOG00000017467	8.597030545	8.559976533	8.596638376	8.574971978	8.459062913	8.565661831
ENSRNOG00000017469	9.414855896	9.045433663	8.820513485	9.047945644	9.471811102	9.110428987
ENSRNOG00000017477	10.4681591	10.30329311	10.08629405	10.25205178	10.38105648	10.42082593
ENSRNOG00000017478	10.71423466	10.59461912	10.65127613	10.76309491	10.68212916	10.76005331
ENSRNOG00000017484	12.11578334	12.20767205	12.10064267	12.04899958	11.96256556	12.27388607
ENSRNOG00000017485	8.914838464	8.71380318	8.672040402	8.692928838	8.715332202	8.538912703
ENSRNOG00000017493	10.49987983	10.43677004	10.47831994	10.32796363	10.02347968	10.16306028
ENSRNOG00000017495	11.52451637	11.44864766	11.5195005	11.37656152	11.57443598	11.54223493
ENSRNOG00000017496	9.908971267	9.733031091	9.788702166	9.872191108	9.758026537	9.840011672
ENSRNOG00000017506	11.8813718	11.99414621	12.02549273	12.00480151	12.07009929	12.18865588
ENSRNOG00000017509	10.17210377	10.01472012	10.01874207	9.788236141	10.32432772	10.1690163
ENSRNOG00000017510	12.83957266	12.88840798	13.06376646	12.89898534	13.08649801	13.11472654
ENSRNOG00000017518	8.730886793	8.904625335	8.837766195	9.004184194	8.589304258	9.109757875
ENSRNOG00000017531	10.2120192	14.26757526	13.55777272	13.44478321	10.25155264	10.26916111
ENSRNOG00000017539	9.399241566	9.509471519	9.591504548	9.566566679	9.223215513	9.374869479
ENSRNOG00000017554	6.84476454	6.729561278	6.818776543	6.830164257	6.746633648	6.728787766
ENSRNOG00000017556	7.473615282	7.564762733	7.615841298	7.787367649	7.587625023	7.645520272
ENSRNOG00000017593	10.39737201	10.44099954	10.36810974	10.42418286	10.37243379	10.52476819
ENSRNOG00000017597	9.362877211	9.358756715	9.414994236	9.333815034	9.609224142	9.418081771
ENSRNOG00000017601	11.48004147	11.3325372	11.32452956	11.18955946	10.95542284	11.46068551
ENSRNOG00000017604	10.56094765	10.62318452	10.5155141	10.61982981	10.43119454	10.62918475
ENSRNOG00000017606	9.16636649	9.182765512	9.315492277	9.284639651	9.215107612	9.289055094
ENSRNOG00000017609	9.046442354	8.74613954	9.198043846	9.012569759	9.068043198	9.024844946
ENSRNOG00000017611	9.168419575	9.26254355	9.181829631	9.185631482	9.220880783	9.504010326
ENSRNOG00000017613	8.819299123	8.772330215	8.84546641	8.864446051	9.010497605	8.97435348
ENSRNOG00000017619	9.773479146	9.876222609	9.917122411	9.777118535	10.12094816	9.979550343
ENSRNOG00000017620	7.917278415	8.324986107	8.125636209	8.03228766	8.004162671	8.325717328
ENSRNOG00000017625	8.892337214	9.204264471	9.052891762	9.07239804	9.068120925	9.187260384
ENSRNOG00000017628	11.10139388	11.11661694	11.27029894	11.36577157	11.1475965	11.32226434
ENSRNOG00000017637	9.720286789	9.828768036	9.788081124	9.767543435	9.7034542	9.621646122
ENSRNOG00000017645	9.28283143	9.317828619	9.301437959	9.23958331	9.277104282	9.389965381
ENSRNOG00000017654	11.24783638	11.18916204	11.13017685	11.02908571	11.59372146	11.35174428
ENSRNOG00000017672	9.922583647	11.39300691	10.97282865	10.91112612	10.25583127	10.23923897
ENSRNOG00000017679	11.02893089	11.29712222	11.23388413	11.19470479	11.18936799	11.23229873
ENSRNOG00000017681	11.00531396	11.01472487	10.98437485	10.90809302	11.02460876	11.01650436
ENSRNOG00000017683	10.35336805	10.68342807	10.45315161	10.35387812	10.13231814	10.69398354
ENSRNOG00000017689	8.951176113	8.865346803	9.002861359	9.011591893	9.00668394	9.050135593
ENSRNOG00000017693	11.04490302	11.14088601	11.09234243	11.09677552	10.96029116	10.83310237
ENSRNOG00000017707	9.705621177	9.603508176	9.675317231	9.655117787	9.676221949	9.756150968
ENSRNOG00000017712	7.887901533	8.061017655	7.964689873	8.080483484	7.868886797	7.706952857
ENSRNOG00000017716	10.93136686	11.00123063	11.01219471	11.01524238	11.00697882	10.98797517
ENSRNOG00000017723	9.328060773	9.060698491	9.22496014	8.974075691	9.437910829	9.391823362
ENSRNOG00000017725	10.4028169	10.39884748	10.54877593	10.55633335	10.51191635	10.55844031
ENSRNOG00000017730	12.16126976	12.02282589	12.16366458	12.07987633	12.45971255	12.26265434
ENSRNOG00000017737	9.866783986	9.584620473	9.700688904	9.591402494	9.65307132	9.807294668
ENSRNOG00000017770	8.849465289	8.590247207	8.776333013	8.616239993	8.949283328	8.623236722
ENSRNOG00000017775	11.48005185	11.76042612	11.67214192	11.69866183	11.51997975	11.66858515
ENSRNOG00000017777	11.46095836	11.52615753	11.12791848	11.47561386	11.56950388	11.44286871
ENSRNOG00000017780	12.1117771	12.19800174	12.12647648	12.12783654	12.31099597	12.04366135
ENSRNOG00000017786	8.198600436	8.291284033	8.215362819	8.230395949	8.122332131	8.094452774
ENSRNOG00000017804	9.210083923	9.033340849	8.604450088	8.841663717	8.820354563	8.964199005
ENSRNOG00000017817	14.9854165	15.00350669	15.01264176	15.01136777	15.10869281	15.00949433
ENSRNOG00000017819	10.65261588	10.61025205	10.43115672	10.45980912	10.56540911	10.72224558
ENSRNOG00000017821	9.437337761	8.962372375	9.408905849	9.28940128	9.328417281	9.526616436
ENSRNOG00000017828	10.66296741	10.606139	10.56282102	10.64785564	10.51540258	10.58075448
ENSRNOG00000017833	8.93232999	8.962770368	8.937553059	8.756555744	9.202985523	9.091886734
ENSRNOG00000017839	11.30790452	11.31496078	11.37607469	11.29023815	11.37186183	11.34274564
ENSRNOG00000017840	8.630646269	8.802173666	8.725117993	8.785998509	8.229826409	8.760442209
ENSRNOG00000017842	10.06148804	10.15613179	10.03739463	10.1904237	10.12875592	10.19210488
ENSRNOG00000017843	11.02049414	11.36278502	11.45586414	11.29069653	11.1904617	10.92171671
ENSRNOG00000017849	10.8781173	10.69909769	10.66295508	10.66784836	10.88507552	10.76677019
ENSRNOG00000017854	14.28898658	13.27739807	13.14165537	13.23986494	14.22014368	14.26050704
ENSRNOG00000017856	10.64671707	10.63896559	10.67186558	10.64258658	10.75361565	10.49103576
ENSRNOG00000017863	9.464050498	9.539597799	9.531873624	9.621704798	9.23017547	9.476502011
ENSRNOG00000017869	9.767892323	9.853201922	10.42828444	10.22223796	9.601493116	9.680699605
ENSRNOG00000017873	10.28631883	10.37309556	10.2656881	10.35327389	10.189277	10.2447054
ENSRNOG00000017874	8.701141406	8.126268648	8.036283613	8.175253135	8.064978701	7.932487616
ENSRNOG00000017878	8.177048714	8.305565673	8.169707354	8.175311351	8.219814605	8.14190415
ENSRNOG00000017882	7.91755453	8.01612351	8.122632999	7.829907855	8.088218734	7.887121918
ENSRNOG00000017890	8.903945477	8.873049563	8.744062688	8.751048199	8.789853966	8.947195534
ENSRNOG00000017899	9.995535679	10.10974222	9.737757685	9.994082367	10.07153937	10.29308047
ENSRNOG00000017905	11.52306489	11.60472886	11.3842612	11.63484556	11.52124154	11.4699845
ENSRNOG00000017908	6.852780109	6.633432332	6.508094444	6.665995107	6.744829051	6.522431178
ENSRNOG00000017912	11.03634083	11.22058272	10.98908304	11.10325366	11.0624297	10.97480796
ENSRNOG00000017913	10.08236679	9.997719343	9.99000245	9.952906649	10.33939583	10.31281373
ENSRNOG00000017914	11.1061298	10.88128828	10.70943437	11.05195659	11.13015089	11.0351819
ENSRNOG00000017927	10.87373511	10.82720161	11.01933059	11.09770225	10.85505111	10.89825891
ENSRNOG00000017932	9.554552123	9.355990427	9.545075617	9.629983381	9.613020342	9.319086752
ENSRNOG00000017939	9.888183477	9.851304316	9.903185783	9.902399309	9.799063505	9.801793489
ENSRNOG00000017940	8.992403752	9.025277307	9.028080758	9.061195818	8.88272361	8.968476884
ENSRNOG00000017960	10.28266074	10.28731812	10.04065882	9.979341871	10.03794133	10.36274575
ENSRNOG00000017964	8.560625587	8.525790541	8.419295816	8.48161735	8.572274745	8.201107282
ENSRNOG00000017979	10.60525625	10.62312733	10.74295704	10.56325396	10.88982836	10.68891684
ENSRNOG00000017982	8.956346848	8.963610801	8.961105457	9.028947325	8.861151596	8.963434419
ENSRNOG00000018003	10.29717045	10.47761982	10.40868749	10.43680544	10.29089931	10.4110172
ENSRNOG00000018009	8.882018195	8.492253009	8.480894996	8.619264133	8.960503952	8.925597041
ENSRNOG00000018020	11.01340534	10.931416	10.83206895	11.01377835	10.86988274	10.93785438
ENSRNOG00000018028	7.920417266	8.017769964	8.001322994	8.070242022	7.95267306	8.050424023
ENSRNOG00000018046	10.38147495	10.48050586	10.41468229	10.46795901	10.51858963	10.39572916
ENSRNOG00000018047	11.43795984	11.47379368	11.50427787	11.57087993	11.4667466	11.39840004
ENSRNOG00000018052	9.100679809	9.226559835	9.207240359	9.168128389	9.194828265	9.260428579
ENSRNOG00000018067	9.720218897	9.630039682	9.685455535	9.496232003	10.01159382	9.822632238
ENSRNOG00000018078	10.60478697	10.80270453	10.74793436	10.63269547	10.43402281	10.85127899
ENSRNOG00000018082	9.020563625	9.161166008	9.299684291	9.450204017	8.809304565	8.909076129
ENSRNOG00000018087	11.23456184	10.31293253	9.955276453	10.11524703	11.33201737	10.84948309
ENSRNOG00000018091	11.90903772	11.92747848	12.09218901	12.12155726	12.06782424	11.79951333
ENSRNOG00000018094	10.54689659	10.58810717	10.45217186	10.51766397	10.26253443	10.41911452
ENSRNOG00000018095	9.351028296	9.368713965	9.427385617	9.313992731	9.236925021	9.403068116
ENSRNOG00000018110	11.10155943	11.34633618	11.0178477	11.01989315	11.17482068	11.12416807
ENSRNOG00000018114	11.05418573	10.7724637	10.99621275	11.01466084	11.36191775	10.98665438
ENSRNOG00000018122	11.34402229	11.41866337	11.42605207	11.2712545	11.39424073	11.60688562
ENSRNOG00000018128	11.47589084	11.64167356	11.56292769	11.42417927	11.58254953	11.62668465
ENSRNOG00000018129	11.20928631	11.11862366	11.20906238	11.00569889	10.7260479	10.95223644
ENSRNOG00000018140	11.44544749	11.4953645	11.03614697	11.31849962	11.14405756	11.30769268
ENSRNOG00000018159	7.698747066	8.124627247	8.641254811	8.512231615	7.975277452	8.187195537
ENSRNOG00000018170	12.1609184	12.17909582	12.34177159	12.14630546	12.3025042	11.98513451
ENSRNOG00000018176	9.928105531	10.03370583	10.17800925	9.984211794	9.972659111	9.89529926
ENSRNOG00000018181	9.95714462	9.581192701	9.586416466	9.51498355	9.83151806	10.22145293
ENSRNOG00000018184	13.11949274	13.30580297	13.13419458	13.01158887	13.02466535	13.21550138
ENSRNOG00000018185	9.478303046	9.514517713	9.397141652	9.365986843	9.414443967	9.565861044
ENSRNOG00000018191	11.15373198	11.31611609	11.24406345	11.13651358	10.88446751	11.22309993
ENSRNOG00000018200	8.733497499	8.691929539	8.807645841	8.672672709	8.546821164	8.435571218
ENSRNOG00000018205	9.582828716	9.75886135	9.771074146	9.774166463	9.809348929	9.832793162
ENSRNOG00000018207	11.64697199	11.58911478	11.66004988	11.68458162	12.03705601	11.77277273
ENSRNOG00000018211	11.08191052	10.96160912	11.08059542	10.99442669	11.28164429	11.29670756
ENSRNOG00000018214	12.42799555	12.32817473	12.26633576	12.4159124	12.29289204	12.53765123
ENSRNOG00000018215	8.721114871	8.619601271	8.644667005	8.672122307	8.677797491	8.753075239
ENSRNOG00000018217	10.76910263	10.83547954	10.82518376	10.82409822	10.74417316	10.84206663
ENSRNOG00000018233	12.15126117	12.29911888	12.23108131	12.2010413	12.28255148	12.33869388
ENSRNOG00000018237	12.31189372	12.08911672	12.01733177	11.85791361	12.10812464	12.02266571
ENSRNOG00000018242	9.972041503	10.18222587	10.04489366	10.04080118	9.684803432	9.93527012
ENSRNOG00000018250	10.06385936	10.03001423	10.11524118	10.11586926	10.1401495	10.13611376
ENSRNOG00000018257	10.1969865	10.33382613	10.20262152	10.52287482	10.21425362	10.62620957
ENSRNOG00000018260	9.735430553	9.760045963	9.726389179	9.680355986	9.511775812	9.804712343
ENSRNOG00000018262	6.842842909	6.77706005	6.858243501	6.891649077	6.955552542	6.668625308
ENSRNOG00000018266	10.72191838	10.55473539	10.58746805	10.64339287	10.36675196	10.51764849
ENSRNOG00000018273	9.813547965	9.960597992	9.786551752	9.734654473	10.17500149	9.970367747
ENSRNOG00000018279	10.98533899	10.95088516	11.29805261	11.63648002	11.72448646	11.44891475
ENSRNOG00000018281	13.8379175	13.77452392	13.73322147	13.72611994	13.79366308	13.73477594
ENSRNOG00000018282	12.27920874	12.12816044	12.1098786	12.11200157	12.50635257	12.44437555
ENSRNOG00000018285	9.119269371	9.212841818	9.125972304	9.360429634	9.07024852	9.19183456
ENSRNOG00000018286	10.66507444	10.91245461	10.84377049	10.82206973	10.61838096	10.75572142
ENSRNOG00000018289	12.65141797	12.57090129	12.51388727	12.5939825	12.76227126	12.72649581
ENSRNOG00000018294	12.48262327	12.39496216	12.26940514	12.70418058	13.02465154	12.7441823
ENSRNOG00000018297	10.01245242	10.11549067	9.993215989	9.940878168	9.772515491	10.11327639
ENSRNOG00000018305	10.78638597	10.70863081	10.77823198	10.85988127	10.78612225	10.83105411
ENSRNOG00000018319	11.58483743	11.56286611	11.27381353	11.53088656	11.47787392	11.84556499
ENSRNOG00000018322	10.96627822	10.94529843	11.13228457	11.13150225	10.84555923	10.99599265
ENSRNOG00000018325	9.027473018	8.878860605	8.941237522	8.801267476	8.919011764	8.845982247
ENSRNOG00000018330	11.83518524	12.00444991	11.97777165	11.8946124	11.94145108	12.03423544
ENSRNOG00000018346	11.27960077	11.12278064	11.2174803	11.02272259	11.16095815	11.27338706
ENSRNOG00000018349	10.64905732	10.56608498	10.55933522	10.51067201	10.82880584	10.49081456
ENSRNOG00000018355	10.21253838	10.33404441	10.21069067	10.3451648	10.10946261	10.23813213
ENSRNOG00000018356	9.849368755	9.62803106	9.672775181	9.779533578	9.644129515	9.638899021
ENSRNOG00000018359	9.86060315	9.788058553	9.59627083	9.613048379	9.807627984	9.790419177
ENSRNOG00000018367	11.56347578	11.8295016	11.75899646	11.7211079	11.6967236	11.52771142
ENSRNOG00000018369	10.52727189	10.44470707	10.54453319	10.52630175	10.70854449	10.41871176
ENSRNOG00000018375	11.3655583	11.37959077	11.37056833	11.37820022	11.72091894	11.61588523
ENSRNOG00000018378	9.39703729	9.213297712	9.355206749	9.435897027	9.321012718	9.380917313
ENSRNOG00000018382	8.348885529	8.227906278	8.235353445	8.25996757	8.390234489	8.180741031
ENSRNOG00000018385	10.05429324	9.995878319	9.941624263	9.989979811	9.926961101	9.894407332
ENSRNOG00000018395	10.63516119	10.73621263	10.46797482	10.50406236	10.3732558	10.52048103
ENSRNOG00000018397	9.389189656	9.367014365	9.515152427	9.494275052	9.442439859	9.198170174
ENSRNOG00000018405	11.60327732	11.34084479	11.46729428	11.69327348	11.502685	11.37052894
ENSRNOG00000018411	10.1496162	10.17108358	10.14783437	10.22803456	9.969128574	10.00747252
ENSRNOG00000018420	11.48185885	11.5258949	11.51943701	11.46089472	11.50662115	11.30960963
ENSRNOG00000018426	10.16746083	9.878870363	9.94951578	10.02235742	10.06808811	10.16190165
ENSRNOG00000018430	8.181278417	8.329477241	8.329040392	8.257818638	8.02799033	8.447245436
ENSRNOG00000018445	9.447336176	9.502295583	9.397090443	9.259424649	10.15624234	9.771312046
ENSRNOG00000018446	9.365891961	9.48821407	9.634051872	9.576584617	9.468022627	9.589021142
ENSRNOG00000018452	11.19204745	11.2191973	11.31842662	11.40531919	11.29555826	11.35987737
ENSRNOG00000018454	15.41588911	15.41793631	15.46003259	15.42572458	15.41770124	15.38013543
ENSRNOG00000018458	9.406211485	9.331168684	9.42290844	9.452329197	9.380348566	9.513144201
ENSRNOG00000018461	10.54902075	10.55955632	10.56818876	10.60498163	10.55378585	10.79051417
ENSRNOG00000018462	11.10594023	11.30703073	11.11081753	10.90842512	10.49957736	10.77840896
ENSRNOG00000018480	10.44652494	10.56316812	10.5167438	10.46860063	10.61057996	10.66341539
ENSRNOG00000018483	9.213200788	9.112561907	8.969197024	9.015828691	8.861129267	9.023398352
ENSRNOG00000018487	12.3807824	12.80898591	12.87726139	12.79073487	12.52284048	12.5459193
ENSRNOG00000018488	9.723696788	9.893034002	9.771853907	9.81491318	9.826585793	9.906319989
ENSRNOG00000018509	9.38338979	9.485021943	9.446053067	9.379068286	9.52475856	9.255093082
ENSRNOG00000018510	9.122275321	9.057662613	8.884148513	8.661100456	9.187145373	8.976199019
ENSRNOG00000018516	8.685973388	8.472170268	8.672055675	8.677552659	9.07636256	8.481856352
ENSRNOG00000018524	9.729498247	9.488095455	9.654679963	9.640981731	10.17273883	9.938994099
ENSRNOG00000018526	12.11516016	12.06083299	12.04498195	12.03910555	11.8698791	11.91915205
ENSRNOG00000018529	10.82565997	10.62582721	10.56231728	10.84241405	10.75637213	10.68272831
ENSRNOG00000018531	9.964478663	9.657732285	9.860969568	9.880146042	10.04289876	9.8194186
ENSRNOG00000018543	10.27950866	10.47179942	10.43745599	10.40228378	10.13527086	10.25475508
ENSRNOG00000018557	8.258244773	8.474879444	8.560350802	8.623205211	8.541959048	8.329576398
ENSRNOG00000018566	11.72442494	11.6005669	11.93759126	11.82981022	12.09999697	11.54109608
ENSRNOG00000018580	8.452606532	8.485759686	8.380000235	8.156194487	8.160528966	8.279387958
ENSRNOG00000018598	8.08116973	8.235517367	8.264518333	8.062905541	8.231692058	8.080328573
ENSRNOG00000018604	12.30093061	12.46107887	12.55975906	12.33013457	12.52589694	12.05285448
ENSRNOG00000018606	8.425442791	8.745456757	8.610395431	8.563172917	7.992103075	8.416741846
ENSRNOG00000018610	9.465130895	9.42577775	9.61623635	9.311207742	9.287491735	8.874706361
ENSRNOG00000018611	11.47386732	11.57796239	11.53231304	11.39420139	11.37496057	11.58100772
ENSRNOG00000018623	10.33290537	10.46891787	10.34030789	10.13198154	10.36149555	10.40009491
ENSRNOG00000018644	9.23066729	9.411975214	9.370470132	9.41629211	9.092014652	9.484950984
ENSRNOG00000018646	9.0558952	8.809539178	8.99013904	9.005612829	8.908533224	8.817384462
ENSRNOG00000018650	10.39402242	10.28474824	10.35445039	10.31353535	10.24767374	10.26808575
ENSRNOG00000018651	8.990809314	8.969183863	9.024966898	8.992746582	9.022284927	8.799661212
ENSRNOG00000018656	10.34462796	10.53003951	10.38653479	10.33942877	10.36051164	10.52522464
ENSRNOG00000018662	8.259286059	8.180884368	8.313018606	8.366815561	8.289938139	8.22088673
ENSRNOG00000018665	9.580408443	9.680452697	9.743913713	9.664982161	9.76578073	9.709918356
ENSRNOG00000018668	11.89025638	11.73919872	11.96229328	11.62529339	12.18850334	11.87768503
ENSRNOG00000018669	10.17748843	9.971399477	9.929535559	10.0538503	10.18300863	9.995963261
ENSRNOG00000018674	11.2645415	11.58848183	11.4680505	11.26462949	11.41832147	11.61429602
ENSRNOG00000018677	10.41056188	10.83426491	10.75576787	10.95731335	10.3808915	10.32740192
ENSRNOG00000018681	10.18893683	10.31298735	10.39562053	10.40950276	10.15754962	10.36088683
ENSRNOG00000018691	12.09622389	11.8258404	11.83572184	11.62474377	11.88984946	11.72368475
ENSRNOG00000018692	8.185805512	8.335448471	8.319873515	8.326085573	8.210192717	8.233319763
ENSRNOG00000018693	10.50093959	10.62869309	10.38393237	10.40654088	10.50794118	10.77286756
ENSRNOG00000018697	10.42882583	10.63576242	10.5304611	10.44507578	10.04097946	10.27271671
ENSRNOG00000018700	10.93992646	11.02765031	10.99669409	10.8528326	10.89188293	11.24109736
ENSRNOG00000018704	10.15314428	10.16244649	10.32974119	10.22540019	10.38806557	10.37724403
